,ID,Name,Result,Class
87909,87910,n87910,83,D
87910,87911,n87911,71,D
87911,87912,n87912,62,B
87912,87913,n87913,48,B
87913,87914,n87914,96,B
87914,87915,n87915,95,C
87915,87916,n87916,34,D
87916,87917,n87917,64,D
87917,87918,n87918,96,A
87918,87919,n87919,19,B
87919,87920,n87920,95,C
87920,87921,n87921,70,A
87921,87922,n87922,49,D
87922,87923,n87923,64,E
87923,87924,n87924,70,C
87924,87925,n87925,77,D
87925,87926,n87926,56,A
87926,87927,n87927,92,A
87927,87928,n87928,52,D
87928,87929,n87929,79,E
87929,87930,n87930,98,C
87930,87931,n87931,97,F
87931,87932,n87932,59,E
87932,87933,n87933,7,D
87933,87934,n87934,70,D
87934,87935,n87935,9,D
87935,87936,n87936,28,B
87936,87937,n87937,45,C
87937,87938,n87938,64,A
87938,87939,n87939,15,F
87939,87940,n87940,69,D
87940,87941,n87941,89,A
87941,87942,n87942,59,E
87942,87943,n87943,26,F
87943,87944,n87944,52,G
87944,87945,n87945,88,F
87945,87946,n87946,5,C
87946,87947,n87947,81,A
87947,87948,n87948,44,C
87948,87949,n87949,10,B
87949,87950,n87950,17,G
87950,87951,n87951,81,D
87951,87952,n87952,13,G
87952,87953,n87953,6,F
87953,87954,n87954,17,F
87954,87955,n87955,25,F
87955,87956,n87956,9,D
87956,87957,n87957,97,F
87957,87958,n87958,98,A
87958,87959,n87959,12,F
87959,87960,n87960,28,G
87960,87961,n87961,49,E
87961,87962,n87962,17,B
87962,87963,n87963,63,G
87963,87964,n87964,72,A
87964,87965,n87965,100,G
87965,87966,n87966,49,G
87966,87967,n87967,24,B
87967,87968,n87968,19,D
87968,87969,n87969,11,F
87969,87970,n87970,94,B
87970,87971,n87971,100,C
87971,87972,n87972,95,D
87972,87973,n87973,70,G
87973,87974,n87974,38,E
87974,87975,n87975,6,F
87975,87976,n87976,91,F
87976,87977,n87977,24,A
87977,87978,n87978,61,C
87978,87979,n87979,41,E
87979,87980,n87980,83,G
87980,87981,n87981,70,A
87981,87982,n87982,93,A
87982,87983,n87983,40,A
87983,87984,n87984,9,A
87984,87985,n87985,82,D
87985,87986,n87986,50,B
87986,87987,n87987,91,F
87987,87988,n87988,44,E
87988,87989,n87989,4,F
87989,87990,n87990,12,F
87990,87991,n87991,12,D
87991,87992,n87992,98,G
87992,87993,n87993,32,A
87993,87994,n87994,39,E
87994,87995,n87995,6,D
87995,87996,n87996,12,D
87996,87997,n87997,73,G
87997,87998,n87998,51,F
87998,87999,n87999,24,G
87999,88000,n88000,16,A
88000,88001,n88001,58,A
88001,88002,n88002,18,E
88002,88003,n88003,48,E
88003,88004,n88004,93,D
88004,88005,n88005,37,E
88005,88006,n88006,77,A
88006,88007,n88007,35,B
88007,88008,n88008,53,G
88008,88009,n88009,89,C
88009,88010,n88010,10,B
88010,88011,n88011,69,G
88011,88012,n88012,12,C
88012,88013,n88013,62,F
88013,88014,n88014,36,F
88014,88015,n88015,56,A
88015,88016,n88016,18,A
88016,88017,n88017,89,A
88017,88018,n88018,83,A
88018,88019,n88019,21,A
88019,88020,n88020,79,D
88020,88021,n88021,71,B
88021,88022,n88022,71,D
88022,88023,n88023,76,F
88023,88024,n88024,65,F
88024,88025,n88025,68,D
88025,88026,n88026,42,E
88026,88027,n88027,100,E
88027,88028,n88028,41,D
88028,88029,n88029,78,F
88029,88030,n88030,54,E
88030,88031,n88031,67,B
88031,88032,n88032,92,E
88032,88033,n88033,90,E
88033,88034,n88034,84,A
88034,88035,n88035,36,F
88035,88036,n88036,100,C
88036,88037,n88037,62,D
88037,88038,n88038,45,B
88038,88039,n88039,32,B
88039,88040,n88040,40,E
88040,88041,n88041,5,D
88041,88042,n88042,31,C
88042,88043,n88043,27,G
88043,88044,n88044,15,B
88044,88045,n88045,6,C
88045,88046,n88046,92,B
88046,88047,n88047,39,D
88047,88048,n88048,22,B
88048,88049,n88049,5,C
88049,88050,n88050,39,D
88050,88051,n88051,6,G
88051,88052,n88052,98,G
88052,88053,n88053,7,C
88053,88054,n88054,28,C
88054,88055,n88055,39,B
88055,88056,n88056,14,F
88056,88057,n88057,47,G
88057,88058,n88058,34,A
88058,88059,n88059,16,G
88059,88060,n88060,54,A
88060,88061,n88061,89,F
88061,88062,n88062,41,E
88062,88063,n88063,95,F
88063,88064,n88064,66,G
88064,88065,n88065,57,F
88065,88066,n88066,41,G
88066,88067,n88067,58,F
88067,88068,n88068,7,F
88068,88069,n88069,37,B
88069,88070,n88070,0,D
88070,88071,n88071,35,F
88071,88072,n88072,92,B
88072,88073,n88073,54,G
88073,88074,n88074,0,G
88074,88075,n88075,80,E
88075,88076,n88076,58,A
88076,88077,n88077,31,E
88077,88078,n88078,4,G
88078,88079,n88079,30,G
88079,88080,n88080,44,F
88080,88081,n88081,10,E
88081,88082,n88082,23,A
88082,88083,n88083,4,D
88083,88084,n88084,12,C
88084,88085,n88085,98,C
88085,88086,n88086,20,E
88086,88087,n88087,29,F
88087,88088,n88088,18,A
88088,88089,n88089,68,G
88089,88090,n88090,79,G
88090,88091,n88091,17,G
88091,88092,n88092,9,D
88092,88093,n88093,94,G
88093,88094,n88094,0,C
88094,88095,n88095,80,F
88095,88096,n88096,54,F
88096,88097,n88097,49,G
88097,88098,n88098,100,A
88098,88099,n88099,92,E
88099,88100,n88100,85,A
88100,88101,n88101,32,C
88101,88102,n88102,21,B
88102,88103,n88103,22,B
88103,88104,n88104,76,G
88104,88105,n88105,33,E
88105,88106,n88106,55,A
88106,88107,n88107,16,C
88107,88108,n88108,42,C
88108,88109,n88109,58,F
88109,88110,n88110,94,A
88110,88111,n88111,22,A
88111,88112,n88112,58,A
88112,88113,n88113,42,G
88113,88114,n88114,33,D
88114,88115,n88115,89,D
88115,88116,n88116,12,F
88116,88117,n88117,3,D
88117,88118,n88118,75,B
88118,88119,n88119,0,G
88119,88120,n88120,4,D
88120,88121,n88121,29,A
88121,88122,n88122,7,G
88122,88123,n88123,63,F
88123,88124,n88124,37,E
88124,88125,n88125,85,G
88125,88126,n88126,10,D
88126,88127,n88127,28,G
88127,88128,n88128,18,E
88128,88129,n88129,51,G
88129,88130,n88130,75,B
88130,88131,n88131,97,B
88131,88132,n88132,66,C
88132,88133,n88133,22,D
88133,88134,n88134,14,G
88134,88135,n88135,86,A
88135,88136,n88136,49,D
88136,88137,n88137,59,D
88137,88138,n88138,53,F
88138,88139,n88139,26,G
88139,88140,n88140,14,G
88140,88141,n88141,70,D
88141,88142,n88142,84,D
88142,88143,n88143,55,G
88143,88144,n88144,91,E
88144,88145,n88145,74,E
88145,88146,n88146,75,G
88146,88147,n88147,3,C
88147,88148,n88148,34,D
88148,88149,n88149,25,G
88149,88150,n88150,55,F
88150,88151,n88151,50,G
88151,88152,n88152,21,E
88152,88153,n88153,4,C
88153,88154,n88154,22,F
88154,88155,n88155,36,A
88155,88156,n88156,39,B
88156,88157,n88157,17,G
88157,88158,n88158,29,B
88158,88159,n88159,96,G
88159,88160,n88160,84,A
88160,88161,n88161,1,C
88161,88162,n88162,79,D
88162,88163,n88163,64,G
88163,88164,n88164,68,A
88164,88165,n88165,44,F
88165,88166,n88166,49,A
88166,88167,n88167,6,E
88167,88168,n88168,50,A
88168,88169,n88169,52,A
88169,88170,n88170,14,A
88170,88171,n88171,34,B
88171,88172,n88172,55,D
88172,88173,n88173,14,F
88173,88174,n88174,38,A
88174,88175,n88175,90,E
88175,88176,n88176,10,G
88176,88177,n88177,0,G
88177,88178,n88178,26,D
88178,88179,n88179,48,F
88179,88180,n88180,46,D
88180,88181,n88181,79,F
88181,88182,n88182,36,E
88182,88183,n88183,45,A
88183,88184,n88184,88,D
88184,88185,n88185,63,A
88185,88186,n88186,5,G
88186,88187,n88187,49,A
88187,88188,n88188,40,C
88188,88189,n88189,36,A
88189,88190,n88190,90,E
88190,88191,n88191,50,D
88191,88192,n88192,53,F
88192,88193,n88193,2,C
88193,88194,n88194,56,F
88194,88195,n88195,30,F
88195,88196,n88196,84,C
88196,88197,n88197,66,E
88197,88198,n88198,33,B
88198,88199,n88199,23,F
88199,88200,n88200,39,C
88200,88201,n88201,97,A
88201,88202,n88202,67,F
88202,88203,n88203,49,D
88203,88204,n88204,24,B
88204,88205,n88205,24,B
88205,88206,n88206,74,B
88206,88207,n88207,74,F
88207,88208,n88208,65,B
88208,88209,n88209,83,A
88209,88210,n88210,69,D
88210,88211,n88211,1,C
88211,88212,n88212,32,C
88212,88213,n88213,64,B
88213,88214,n88214,89,B
88214,88215,n88215,81,G
88215,88216,n88216,77,G
88216,88217,n88217,42,F
88217,88218,n88218,65,B
88218,88219,n88219,47,A
88219,88220,n88220,76,A
88220,88221,n88221,31,F
88221,88222,n88222,75,E
88222,88223,n88223,47,A
88223,88224,n88224,21,G
88224,88225,n88225,29,G
88225,88226,n88226,19,A
88226,88227,n88227,77,D
88227,88228,n88228,0,E
88228,88229,n88229,75,G
88229,88230,n88230,74,F
88230,88231,n88231,46,G
88231,88232,n88232,68,E
88232,88233,n88233,55,D
88233,88234,n88234,70,E
88234,88235,n88235,94,E
88235,88236,n88236,61,F
88236,88237,n88237,38,G
88237,88238,n88238,68,E
88238,88239,n88239,90,B
88239,88240,n88240,92,G
88240,88241,n88241,93,E
88241,88242,n88242,9,D
88242,88243,n88243,94,F
88243,88244,n88244,37,C
88244,88245,n88245,15,A
88245,88246,n88246,88,G
88246,88247,n88247,50,F
88247,88248,n88248,18,D
88248,88249,n88249,40,B
88249,88250,n88250,68,F
88250,88251,n88251,35,B
88251,88252,n88252,22,C
88252,88253,n88253,64,E
88253,88254,n88254,62,F
88254,88255,n88255,58,E
88255,88256,n88256,23,F
88256,88257,n88257,47,B
88257,88258,n88258,85,A
88258,88259,n88259,21,D
88259,88260,n88260,54,F
88260,88261,n88261,53,C
88261,88262,n88262,89,G
88262,88263,n88263,37,B
88263,88264,n88264,14,G
88264,88265,n88265,32,C
88265,88266,n88266,85,E
88266,88267,n88267,79,A
88267,88268,n88268,78,D
88268,88269,n88269,7,E
88269,88270,n88270,44,F
88270,88271,n88271,8,F
88271,88272,n88272,40,F
88272,88273,n88273,98,D
88273,88274,n88274,8,B
88274,88275,n88275,48,B
88275,88276,n88276,91,C
88276,88277,n88277,88,C
88277,88278,n88278,9,A
88278,88279,n88279,11,A
88279,88280,n88280,31,F
88280,88281,n88281,30,F
88281,88282,n88282,45,E
88282,88283,n88283,40,C
88283,88284,n88284,79,F
88284,88285,n88285,45,D
88285,88286,n88286,45,B
88286,88287,n88287,21,E
88287,88288,n88288,36,F
88288,88289,n88289,60,C
88289,88290,n88290,13,A
88290,88291,n88291,68,A
88291,88292,n88292,9,D
88292,88293,n88293,53,D
88293,88294,n88294,37,C
88294,88295,n88295,98,G
88295,88296,n88296,10,F
88296,88297,n88297,38,F
88297,88298,n88298,96,B
88298,88299,n88299,54,F
88299,88300,n88300,37,E
88300,88301,n88301,96,E
88301,88302,n88302,12,D
88302,88303,n88303,74,F
88303,88304,n88304,15,F
88304,88305,n88305,15,F
88305,88306,n88306,72,A
88306,88307,n88307,7,C
88307,88308,n88308,46,E
88308,88309,n88309,48,B
88309,88310,n88310,83,C
88310,88311,n88311,77,E
88311,88312,n88312,47,E
88312,88313,n88313,82,D
88313,88314,n88314,5,C
88314,88315,n88315,9,D
88315,88316,n88316,91,A
88316,88317,n88317,72,F
88317,88318,n88318,24,F
88318,88319,n88319,65,A
88319,88320,n88320,90,G
88320,88321,n88321,79,F
88321,88322,n88322,96,G
88322,88323,n88323,4,G
88323,88324,n88324,17,E
88324,88325,n88325,95,C
88325,88326,n88326,80,B
88326,88327,n88327,18,B
88327,88328,n88328,11,F
88328,88329,n88329,93,F
88329,88330,n88330,82,C
88330,88331,n88331,18,C
88331,88332,n88332,13,C
88332,88333,n88333,65,C
88333,88334,n88334,3,D
88334,88335,n88335,2,B
88335,88336,n88336,87,C
88336,88337,n88337,48,F
88337,88338,n88338,88,F
88338,88339,n88339,73,A
88339,88340,n88340,2,C
88340,88341,n88341,88,F
88341,88342,n88342,36,F
88342,88343,n88343,5,D
88343,88344,n88344,26,F
88344,88345,n88345,25,C
88345,88346,n88346,56,F
88346,88347,n88347,39,F
88347,88348,n88348,20,A
88348,88349,n88349,23,G
88349,88350,n88350,53,E
88350,88351,n88351,94,D
88351,88352,n88352,69,C
88352,88353,n88353,99,E
88353,88354,n88354,91,G
88354,88355,n88355,76,B
88355,88356,n88356,22,A
88356,88357,n88357,83,G
88357,88358,n88358,9,D
88358,88359,n88359,68,B
88359,88360,n88360,50,F
88360,88361,n88361,68,D
88361,88362,n88362,41,E
88362,88363,n88363,48,G
88363,88364,n88364,25,G
88364,88365,n88365,23,D
88365,88366,n88366,24,B
88366,88367,n88367,97,B
88367,88368,n88368,80,F
88368,88369,n88369,76,C
88369,88370,n88370,97,G
88370,88371,n88371,71,B
88371,88372,n88372,19,B
88372,88373,n88373,5,F
88373,88374,n88374,70,G
88374,88375,n88375,68,G
88375,88376,n88376,20,E
88376,88377,n88377,47,F
88377,88378,n88378,78,B
88378,88379,n88379,67,E
88379,88380,n88380,74,F
88380,88381,n88381,0,E
88381,88382,n88382,39,C
88382,88383,n88383,43,F
88383,88384,n88384,2,C
88384,88385,n88385,51,D
88385,88386,n88386,91,A
88386,88387,n88387,15,E
88387,88388,n88388,93,D
88388,88389,n88389,26,C
88389,88390,n88390,43,D
88390,88391,n88391,50,G
88391,88392,n88392,64,F
88392,88393,n88393,16,G
88393,88394,n88394,44,C
88394,88395,n88395,59,D
88395,88396,n88396,70,B
88396,88397,n88397,8,A
88397,88398,n88398,47,E
88398,88399,n88399,76,D
88399,88400,n88400,51,E
88400,88401,n88401,20,B
88401,88402,n88402,28,B
88402,88403,n88403,30,F
88403,88404,n88404,91,G
88404,88405,n88405,86,B
88405,88406,n88406,48,C
88406,88407,n88407,15,E
88407,88408,n88408,58,D
88408,88409,n88409,42,C
88409,88410,n88410,27,C
88410,88411,n88411,91,C
88411,88412,n88412,12,D
88412,88413,n88413,32,B
88413,88414,n88414,47,G
88414,88415,n88415,2,A
88415,88416,n88416,60,E
88416,88417,n88417,89,G
88417,88418,n88418,2,E
88418,88419,n88419,63,A
88419,88420,n88420,64,D
88420,88421,n88421,18,C
88421,88422,n88422,90,D
88422,88423,n88423,21,A
88423,88424,n88424,55,B
88424,88425,n88425,29,B
88425,88426,n88426,88,F
88426,88427,n88427,55,B
88427,88428,n88428,17,F
88428,88429,n88429,31,C
88429,88430,n88430,100,C
88430,88431,n88431,47,E
88431,88432,n88432,7,B
88432,88433,n88433,83,B
88433,88434,n88434,59,D
88434,88435,n88435,28,B
88435,88436,n88436,19,E
88436,88437,n88437,87,B
88437,88438,n88438,69,A
88438,88439,n88439,39,G
88439,88440,n88440,75,F
88440,88441,n88441,19,B
88441,88442,n88442,51,E
88442,88443,n88443,79,B
88443,88444,n88444,3,A
88444,88445,n88445,12,A
88445,88446,n88446,32,G
88446,88447,n88447,17,D
88447,88448,n88448,31,A
88448,88449,n88449,34,A
88449,88450,n88450,94,E
88450,88451,n88451,93,A
88451,88452,n88452,38,C
88452,88453,n88453,19,G
88453,88454,n88454,1,A
88454,88455,n88455,80,E
88455,88456,n88456,80,E
88456,88457,n88457,10,B
88457,88458,n88458,31,F
88458,88459,n88459,82,C
88459,88460,n88460,90,F
88460,88461,n88461,65,G
88461,88462,n88462,44,B
88462,88463,n88463,26,E
88463,88464,n88464,99,E
88464,88465,n88465,96,A
88465,88466,n88466,78,F
88466,88467,n88467,27,G
88467,88468,n88468,62,A
88468,88469,n88469,65,F
88469,88470,n88470,33,B
88470,88471,n88471,68,F
88471,88472,n88472,69,D
88472,88473,n88473,98,A
88473,88474,n88474,37,C
88474,88475,n88475,95,A
88475,88476,n88476,97,D
88476,88477,n88477,2,D
88477,88478,n88478,68,D
88478,88479,n88479,61,C
88479,88480,n88480,7,G
88480,88481,n88481,21,F
88481,88482,n88482,20,D
88482,88483,n88483,7,F
88483,88484,n88484,82,F
88484,88485,n88485,22,E
88485,88486,n88486,40,B
88486,88487,n88487,46,A
88487,88488,n88488,35,B
88488,88489,n88489,82,G
88489,88490,n88490,68,E
88490,88491,n88491,40,D
88491,88492,n88492,65,F
88492,88493,n88493,74,E
88493,88494,n88494,72,D
88494,88495,n88495,78,A
88495,88496,n88496,38,E
88496,88497,n88497,88,D
88497,88498,n88498,61,D
88498,88499,n88499,44,B
88499,88500,n88500,83,C
88500,88501,n88501,98,A
88501,88502,n88502,0,A
88502,88503,n88503,100,C
88503,88504,n88504,31,G
88504,88505,n88505,46,G
88505,88506,n88506,63,G
88506,88507,n88507,7,G
88507,88508,n88508,76,D
88508,88509,n88509,1,A
88509,88510,n88510,50,D
88510,88511,n88511,38,D
88511,88512,n88512,55,D
88512,88513,n88513,9,C
88513,88514,n88514,86,C
88514,88515,n88515,93,D
88515,88516,n88516,64,B
88516,88517,n88517,50,G
88517,88518,n88518,37,C
88518,88519,n88519,18,A
88519,88520,n88520,60,G
88520,88521,n88521,0,A
88521,88522,n88522,8,F
88522,88523,n88523,80,B
88523,88524,n88524,19,D
88524,88525,n88525,90,G
88525,88526,n88526,22,D
88526,88527,n88527,50,B
88527,88528,n88528,50,E
88528,88529,n88529,66,C
88529,88530,n88530,33,D
88530,88531,n88531,73,D
88531,88532,n88532,99,G
88532,88533,n88533,95,C
88533,88534,n88534,71,B
88534,88535,n88535,20,C
88535,88536,n88536,50,A
88536,88537,n88537,36,A
88537,88538,n88538,54,A
88538,88539,n88539,0,F
88539,88540,n88540,99,F
88540,88541,n88541,66,C
88541,88542,n88542,41,A
88542,88543,n88543,70,C
88543,88544,n88544,25,C
88544,88545,n88545,28,B
88545,88546,n88546,77,E
88546,88547,n88547,69,B
88547,88548,n88548,87,B
88548,88549,n88549,45,F
88549,88550,n88550,58,D
88550,88551,n88551,65,E
88551,88552,n88552,79,D
88552,88553,n88553,26,C
88553,88554,n88554,86,B
88554,88555,n88555,30,G
88555,88556,n88556,84,G
88556,88557,n88557,49,E
88557,88558,n88558,10,G
88558,88559,n88559,89,B
88559,88560,n88560,100,G
88560,88561,n88561,53,F
88561,88562,n88562,7,A
88562,88563,n88563,88,F
88563,88564,n88564,32,E
88564,88565,n88565,74,A
88565,88566,n88566,13,C
88566,88567,n88567,84,A
88567,88568,n88568,55,B
88568,88569,n88569,69,E
88569,88570,n88570,28,A
88570,88571,n88571,94,C
88571,88572,n88572,96,F
88572,88573,n88573,31,B
88573,88574,n88574,77,G
88574,88575,n88575,10,G
88575,88576,n88576,10,E
88576,88577,n88577,98,C
88577,88578,n88578,67,B
88578,88579,n88579,28,D
88579,88580,n88580,77,G
88580,88581,n88581,82,D
88581,88582,n88582,7,C
88582,88583,n88583,77,B
88583,88584,n88584,95,B
88584,88585,n88585,84,C
88585,88586,n88586,86,E
88586,88587,n88587,11,F
88587,88588,n88588,99,D
88588,88589,n88589,23,A
88589,88590,n88590,68,B
88590,88591,n88591,57,E
88591,88592,n88592,81,D
88592,88593,n88593,62,E
88593,88594,n88594,7,F
88594,88595,n88595,85,E
88595,88596,n88596,42,A
88596,88597,n88597,40,C
88597,88598,n88598,10,B
88598,88599,n88599,36,C
88599,88600,n88600,84,E
88600,88601,n88601,6,B
88601,88602,n88602,74,E
88602,88603,n88603,94,E
88603,88604,n88604,77,G
88604,88605,n88605,35,C
88605,88606,n88606,88,A
88606,88607,n88607,80,F
88607,88608,n88608,38,D
88608,88609,n88609,42,C
88609,88610,n88610,85,E
88610,88611,n88611,94,F
88611,88612,n88612,56,B
88612,88613,n88613,49,A
88613,88614,n88614,63,A
88614,88615,n88615,23,G
88615,88616,n88616,89,G
88616,88617,n88617,36,A
88617,88618,n88618,8,E
88618,88619,n88619,48,F
88619,88620,n88620,11,C
88620,88621,n88621,22,E
88621,88622,n88622,29,D
88622,88623,n88623,20,G
88623,88624,n88624,8,E
88624,88625,n88625,12,G
88625,88626,n88626,83,C
88626,88627,n88627,66,F
88627,88628,n88628,74,A
88628,88629,n88629,40,F
88629,88630,n88630,36,C
88630,88631,n88631,24,F
88631,88632,n88632,63,D
88632,88633,n88633,90,G
88633,88634,n88634,81,B
88634,88635,n88635,6,D
88635,88636,n88636,14,F
88636,88637,n88637,46,B
88637,88638,n88638,83,D
88638,88639,n88639,21,D
88639,88640,n88640,81,E
88640,88641,n88641,57,B
88641,88642,n88642,33,C
88642,88643,n88643,29,B
88643,88644,n88644,21,D
88644,88645,n88645,42,E
88645,88646,n88646,59,E
88646,88647,n88647,27,D
88647,88648,n88648,35,G
88648,88649,n88649,79,B
88649,88650,n88650,34,B
88650,88651,n88651,73,D
88651,88652,n88652,98,E
88652,88653,n88653,3,F
88653,88654,n88654,58,D
88654,88655,n88655,58,A
88655,88656,n88656,45,C
88656,88657,n88657,85,C
88657,88658,n88658,96,F
88658,88659,n88659,5,F
88659,88660,n88660,13,C
88660,88661,n88661,6,A
88661,88662,n88662,33,A
88662,88663,n88663,65,B
88663,88664,n88664,61,E
88664,88665,n88665,26,F
88665,88666,n88666,86,D
88666,88667,n88667,46,B
88667,88668,n88668,12,B
88668,88669,n88669,60,G
88669,88670,n88670,66,F
88670,88671,n88671,57,B
88671,88672,n88672,71,B
88672,88673,n88673,30,A
88673,88674,n88674,18,D
88674,88675,n88675,79,F
88675,88676,n88676,65,F
88676,88677,n88677,24,C
88677,88678,n88678,13,D
88678,88679,n88679,83,F
88679,88680,n88680,34,D
88680,88681,n88681,2,D
88681,88682,n88682,2,A
88682,88683,n88683,23,C
88683,88684,n88684,12,D
88684,88685,n88685,6,F
88685,88686,n88686,18,C
88686,88687,n88687,14,D
88687,88688,n88688,92,B
88688,88689,n88689,25,G
88689,88690,n88690,92,A
88690,88691,n88691,71,A
88691,88692,n88692,32,E
88692,88693,n88693,38,E
88693,88694,n88694,32,C
88694,88695,n88695,68,C
88695,88696,n88696,83,B
88696,88697,n88697,18,D
88697,88698,n88698,97,B
88698,88699,n88699,72,G
88699,88700,n88700,31,F
88700,88701,n88701,64,G
88701,88702,n88702,79,B
88702,88703,n88703,99,A
88703,88704,n88704,10,D
88704,88705,n88705,44,F
88705,88706,n88706,51,F
88706,88707,n88707,57,C
88707,88708,n88708,67,D
88708,88709,n88709,25,F
88709,88710,n88710,83,B
88710,88711,n88711,90,B
88711,88712,n88712,37,F
88712,88713,n88713,77,C
88713,88714,n88714,91,C
88714,88715,n88715,77,E
88715,88716,n88716,39,E
88716,88717,n88717,63,F
88717,88718,n88718,81,E
88718,88719,n88719,54,A
88719,88720,n88720,45,D
88720,88721,n88721,19,F
88721,88722,n88722,87,B
88722,88723,n88723,25,F
88723,88724,n88724,37,D
88724,88725,n88725,16,D
88725,88726,n88726,85,E
88726,88727,n88727,84,A
88727,88728,n88728,29,C
88728,88729,n88729,43,E
88729,88730,n88730,97,C
88730,88731,n88731,52,E
88731,88732,n88732,32,G
88732,88733,n88733,57,F
88733,88734,n88734,73,A
88734,88735,n88735,34,G
88735,88736,n88736,60,D
88736,88737,n88737,76,D
88737,88738,n88738,88,B
88738,88739,n88739,49,C
88739,88740,n88740,86,G
88740,88741,n88741,86,G
88741,88742,n88742,22,G
88742,88743,n88743,85,A
88743,88744,n88744,47,B
88744,88745,n88745,67,B
88745,88746,n88746,25,C
88746,88747,n88747,61,E
88747,88748,n88748,35,F
88748,88749,n88749,64,A
88749,88750,n88750,43,D
88750,88751,n88751,19,G
88751,88752,n88752,25,F
88752,88753,n88753,78,F
88753,88754,n88754,35,A
88754,88755,n88755,74,D
88755,88756,n88756,74,D
88756,88757,n88757,92,C
88757,88758,n88758,72,B
88758,88759,n88759,62,D
88759,88760,n88760,38,A
88760,88761,n88761,30,C
88761,88762,n88762,89,B
88762,88763,n88763,65,D
88763,88764,n88764,27,F
88764,88765,n88765,24,D
88765,88766,n88766,60,A
88766,88767,n88767,93,A
88767,88768,n88768,18,A
88768,88769,n88769,89,C
88769,88770,n88770,88,A
88770,88771,n88771,7,C
88771,88772,n88772,61,G
88772,88773,n88773,88,A
88773,88774,n88774,0,D
88774,88775,n88775,97,D
88775,88776,n88776,3,G
88776,88777,n88777,86,D
88777,88778,n88778,19,B
88778,88779,n88779,8,E
88779,88780,n88780,11,C
88780,88781,n88781,87,F
88781,88782,n88782,35,A
88782,88783,n88783,18,A
88783,88784,n88784,70,E
88784,88785,n88785,62,E
88785,88786,n88786,86,G
88786,88787,n88787,47,F
88787,88788,n88788,64,A
88788,88789,n88789,27,E
88789,88790,n88790,61,D
88790,88791,n88791,11,E
88791,88792,n88792,49,D
88792,88793,n88793,83,D
88793,88794,n88794,45,G
88794,88795,n88795,95,C
88795,88796,n88796,92,B
88796,88797,n88797,60,C
88797,88798,n88798,88,A
88798,88799,n88799,39,C
88799,88800,n88800,27,A
88800,88801,n88801,51,G
88801,88802,n88802,53,G
88802,88803,n88803,70,A
88803,88804,n88804,76,F
88804,88805,n88805,55,F
88805,88806,n88806,45,D
88806,88807,n88807,62,A
88807,88808,n88808,65,B
88808,88809,n88809,83,D
88809,88810,n88810,96,E
88810,88811,n88811,19,G
88811,88812,n88812,27,B
88812,88813,n88813,31,F
88813,88814,n88814,41,A
88814,88815,n88815,20,A
88815,88816,n88816,33,E
88816,88817,n88817,93,F
88817,88818,n88818,45,B
88818,88819,n88819,2,F
88819,88820,n88820,94,G
88820,88821,n88821,88,A
88821,88822,n88822,20,D
88822,88823,n88823,76,E
88823,88824,n88824,70,D
88824,88825,n88825,78,C
88825,88826,n88826,76,D
88826,88827,n88827,30,C
88827,88828,n88828,30,E
88828,88829,n88829,64,G
88829,88830,n88830,63,G
88830,88831,n88831,88,C
88831,88832,n88832,89,F
88832,88833,n88833,73,F
88833,88834,n88834,38,G
88834,88835,n88835,75,C
88835,88836,n88836,63,G
88836,88837,n88837,13,E
88837,88838,n88838,1,B
88838,88839,n88839,81,D
88839,88840,n88840,69,D
88840,88841,n88841,11,B
88841,88842,n88842,24,F
88842,88843,n88843,40,B
88843,88844,n88844,60,F
88844,88845,n88845,7,D
88845,88846,n88846,86,A
88846,88847,n88847,0,G
88847,88848,n88848,48,A
88848,88849,n88849,55,A
88849,88850,n88850,5,E
88850,88851,n88851,87,D
88851,88852,n88852,46,G
88852,88853,n88853,66,F
88853,88854,n88854,93,D
88854,88855,n88855,48,E
88855,88856,n88856,48,A
88856,88857,n88857,45,A
88857,88858,n88858,46,F
88858,88859,n88859,81,B
88859,88860,n88860,68,B
88860,88861,n88861,83,F
88861,88862,n88862,56,C
88862,88863,n88863,90,G
88863,88864,n88864,57,B
88864,88865,n88865,18,E
88865,88866,n88866,92,C
88866,88867,n88867,97,B
88867,88868,n88868,63,D
88868,88869,n88869,38,C
88869,88870,n88870,19,G
88870,88871,n88871,13,E
88871,88872,n88872,61,D
88872,88873,n88873,94,G
88873,88874,n88874,33,C
88874,88875,n88875,70,B
88875,88876,n88876,22,B
88876,88877,n88877,7,D
88877,88878,n88878,88,F
88878,88879,n88879,12,D
88879,88880,n88880,37,F
88880,88881,n88881,51,G
88881,88882,n88882,8,E
88882,88883,n88883,65,E
88883,88884,n88884,81,B
88884,88885,n88885,53,C
88885,88886,n88886,26,F
88886,88887,n88887,92,E
88887,88888,n88888,51,D
88888,88889,n88889,38,D
88889,88890,n88890,46,E
88890,88891,n88891,51,A
88891,88892,n88892,8,G
88892,88893,n88893,32,C
88893,88894,n88894,18,G
88894,88895,n88895,86,E
88895,88896,n88896,50,E
88896,88897,n88897,67,D
88897,88898,n88898,60,D
88898,88899,n88899,79,E
88899,88900,n88900,35,E
88900,88901,n88901,45,F
88901,88902,n88902,82,A
88902,88903,n88903,54,G
88903,88904,n88904,69,G
88904,88905,n88905,21,D
88905,88906,n88906,22,E
88906,88907,n88907,92,B
88907,88908,n88908,54,D
